Year,Agra,Ahmedabad,Amsterdam,Ayutthaya,Beijing,Berlin,Bijapur,Birmingham,Boston,Buenos Aires,Cairo,Chicago,Cuttack,Delhi,Dhaka,Edirne,Esfahan,Fez,Gauda,Guangzhou,Hangzhou,Istanbul,Karachi,Kolkata,Kyoto,Lisbon,London,Los Angeles,Lucknow,Manchester,Mashhad,Mexico City,Moscow,Mumbai,Nanjing,Naples,New York,Osaka,Paris,Pegu,Philadelphia,Rio de Janeiro,Saint Petersburg,Sao Paulo,Seoul,Shanghai,Suzhou,Tabriz,Tokyo,Venice,Vienna,Vijayanagar
1500,,,,,672,,,,,,400,,140,,,,,130,200,150,250,200,,,,,,,,,,,,,147,,,,185,,,,,,,,,250,,,,500
1501,,,,,672.36,,,,,,399.2,,139,,,,,130.0769231,200,150.2,250.2,205,,,,,,,,,,,,,147.0008667,,,,185.5,,,,,,,,,248,,,,499.6
1502,,,,,672.72,,,,,,398.4,,138,,,,,130.1538462,200,150.4,250.4,210,,,,,,,,,,,,,147.0017333,,,,186,,,,,,,,,246,,,,499.2
1503,,,,,673.08,,,,,,397.6,,137,,,,,130.2307692,200,150.6,250.6,215,,,,,,,,,,,,,147.0026,,,,186.5,,,,,,,,,244,,,,498.8
1504,,,,,673.44,,,,,,396.8,,136,,,,,130.3076923,200,150.8,250.8,220,,,,,,,,,,,,,147.0034667,,,,187,,,,,,,,,242,,,,498.4
1505,,,,,673.8,,,,,,396,,135,,,,,130.3846154,200,151,251,225,,,,,,,,,,,,,147.0043333,,,,187.5,,,,,,,,,240,,,,498
1506,,,,,674.16,,,,,,395.2,,134,,,,,130.4615385,200,151.2,251.2,230,,,,,,,,,,,,,147.0052,,,,188,,,,,,,,,238,,,,497.6
1507,,,,,674.52,,,,,,394.4,,133,,,130.64,,,200,151.4,251.4,235,,,,,,,,,,,,,147.0060667,,,,188.5,,,,,,,,,236,,,,497.2
1508,,,,,674.88,,,,,,393.6,,132,,,131.16,,,200,151.6,251.6,240,,,,,,,,,,,,,147.0069333,,,,189,,,,,,,,,234,,,,496.8
1509,,,,,675.24,,,,,,392.8,,,,,,,,200,151.8,251.8,245,,,,,,,,,,,,,147.0078,132.3134681,,,189.5,,,,,,,,131.8181818,232,,,,496.4
1510,,,,,675.6,,,,,,392,,,,,,,,200,152,252,250,,,,,,,,,,,,,147.0086667,134.3482979,,,190,,,,,,,,132.9090909,230,,,,496
1511,,,,,675.96,,,,,,391.2,,,,,,,,200,152.2,252.2,260,,,,,,,,,,,,,147.0095333,136.3831277,,,190.5,,,,,,,,134,228,,,,495.6
1512,,,,,676.32,,,,,,390.4,,,,,,,,200,152.4,252.4,270,,,,,,,,,,,,,147.0104,138.4179574,,,191,,,,,,,,135.0909091,226,,,,495.2
1513,,,,,676.68,,,,,,389.6,,,,,,,,200,152.6,252.6,280,,,,,,,,,,,,,147.0112667,140.4527872,,,191.5,,,,,,,,136.1818182,224,,,,494.8
1514,,,,,677.04,,,,,,388.8,,,,,,,,200,152.8,252.8,290,,,,,,,,,,,,,147.0121333,142.487617,,,192,,,,,,,,137.2727273,222,,,,494.4
1515,,,,,677.4,,,,,,388,,,,,,,,197.2222222,153,253,300,,,,,,,,,,,,,147.013,144.5224468,,,192.5,,,,,,,,138.3636364,220,,,,494
1516,,,,,677.76,,,,,,387.2,,,,,,,,194.4444444,153.2,253.2,307.6923077,,,,,,,,,,,,,148.0126286,146.5572766,,,193,,,,,,,,139.4545455,218,,,,493.6
1517,,,,,678.12,,,,,,386.4,,,,,,,,191.6666667,153.4,253.4,315.3846154,,,,,,,,,,,,,149.0122571,148.5921064,,,193.5,,,,,,,,140.5454545,216,,,,493.2
1518,,,,,678.48,,,,,,385.6,,,,,,,,188.8888889,153.6,253.6,323.0769231,,,,,,,,,,,,,150.0118857,150.6269362,,,194,,,,,,,,141.6363636,214,,,,492.8
1519,,,,,678.84,,,,,,384.8,,,,,,,,186.1111111,153.8,253.8,330.7692308,,,,,,,,,,,,,151.0115143,152.661766,,,194.5,,,,,,,,142.7272727,212,,,,492.4
1520,,,,,679.2,,,,,,384,,,,,,,,183.3333333,154,254,338.4615385,,,,,,,,,,,,,152.0111429,154.6965957,,,195,,,,,,,,143.8181818,210,,,,492
1521,,,,,679.56,,,,,,383.2,,,,,,,,180.5555556,154.2,254.2,346.1538462,,,,,,,,,,,,,153.0107714,156.7314255,,,195.5,,,,,,,,144.9090909,208,,,,491.6
1522,,,,,679.92,,,,,,382.4,,,,,,,,177.7777778,154.4,254.4,353.8461538,,,,,,,,,,,,,154.0104,158.7662553,,,196,,,,,,,,146,206,,,,491.2
1523,,,,,680.28,,,,,,381.6,,,,,,,,175,154.6,254.6,361.5384615,,,,,,,,,,,,,155.0100286,160.8010851,,,196.5,,,,,,,,145.3571429,204,,,,490.8
1524,,,,,680.64,,,,,,380.8,,,,,,,,172.2222222,154.8,254.8,369.2307692,,,,,,,,,,,,,156.0096571,162.8359149,,,197,,,,,,,,144.7142857,202,,,,490.4
1525,,,,,681,,,,,,380,,,,,,,,169.4444444,155,255,376.9230769,,,,,,,,,,,,,157.0092857,164.8707447,,,197.5,,,,,,,,144.0714286,200,,,,490
1526,,,,,681.36,,,,,,379.2,,,,,,,,166.6666667,155.2,255.2,384.6153846,,,,,,,,,,,,,158.0089143,166.9055745,,,198,,,,,,,,143.4285714,198,,,,489.6
1527,,,,,681.72,,,,,,378.4,,,,,,,,163.8888889,155.4,255.4,392.3076923,,,,,,,,,,,,,159.0085429,168.9404043,,,198.5,,,,,,,,142.7857143,196,,,,489.2
1528,,,,,682.08,,,,,,377.6,,,,,,,,161.1111111,155.6,255.6,400,,,,,,,,,,,,,160.0081714,170.975234,,,199,,,,,,,,142.1428571,194,,,,488.8
1529,,,,,682.44,,,,,,376.8,,,,,142.56,,,158.3333333,155.8,255.8,411.8181818,,,,,,,,,,,,,161.0078,173.0100638,,,199.5,,,,,,,,,192,,,,488.4
1530,,,,,682.8,,,,,,376,,,,,,,,155.5555556,156,256,423.6363636,,,,,,,,,,,,,162.0074286,175.0448936,,,200,,,,,,,,,190,,143.6829268,,488
1531,,,,,683.16,,,,,,375.2,,,,,,,,152.7777778,156.2,256.2,435.4545455,,,,,,,,,,,,,163.0070571,177.0797234,,,200.5,,,,,,,,,188,,145.0487805,,487.6
1532,,,,,683.52,,,,,,374.4,,,,,,,,150,156.4,256.4,447.2727273,,,,,,,,,,,,,164.0066857,179.1145532,,,201,,,,,,,,,186,,146.4146341,,487.2
1533,,,,,683.88,,,,,,373.6,,,,,,,,147.2222222,156.6,256.6,459.0909091,,,,,,,,,,,,,165.0063143,181.149383,,,201.5,,,,,,,,,184,,147.7804878,,486.8
1534,,,,,684.24,,,,,,372.8,,,,,145.76,,,,156.8,256.8,470.9090909,,,,,,,,,,,,,166.0059429,183.1842128,,,202,,,,,,,,,182,,149.1463415,,486.4
1535,,,,,684.6,,,,,,372,,,,,146.4,,,,157,257,482.7272727,,,,,,,,,,,,,167.0055714,185.2190426,,,202.5,,,,,,,,,180,,150.5121951,,486
1536,,,,,684.96,,,,,,371.2,,,,,147.04,,,,157.2,257.2,494.5454545,,,,,,,,,,,,,168.0052,187.2538723,,,203,,,,,,,,,178,,151.8780488,,485.6
1537,,,,,685.32,,,,,,370.4,,,,,147.68,,,,157.4,257.4,506.3636364,,,,,,,,,,,,,169.0048286,189.2887021,,,203.5,,,,,,,,,176,,153.2439024,,485.2
1538,,,,,685.68,,,,,,369.6,,,,,148.32,,,,157.6,257.6,518.1818182,,,,,,,,,,,,,170.0044571,191.3235319,,,204,,,,,,,,,174,,154.6097561,,484.8
1539,,,,,686.04,,,,,,368.8,,,,,148.96,,,,157.8,257.8,530,,,,,,,,,,,,,171.0040857,193.3583617,,,204.5,,,,,,,,,172,,155.9756098,,484.4
1540,,,,,686.4,,,,,,368,,,,,149.6,,,,158,258,541.8181818,,,,,,,,,,,,,172.0037143,195.3931915,,,205,,,,,,,,,170,,157.3414634,,484
1541,,,,,686.76,,,,,,367.2,,,,,150.24,,,,158.2,258.2,553.6363636,,,,,,,,,,,,,173.0033429,197.4280213,,,205.5,,,,,,,,,168,,158.7073171,,483.6
1542,,,,,687.12,,,,,,366.4,,,,,150.88,,,,158.4,258.4,565.4545455,,,,,,,,,,,,,174.0029714,199.4628511,,,206,,,,,,,,,166,,160.0731707,,483.2
1543,,,,,687.48,,,,,,365.6,,,,,151.52,,,,158.6,258.6,577.2727273,,,,,,,,,,,,,175.0026,201.4976809,,,206.5,,,,,,,,,164,,161.4390244,,482.8
1544,,,,,687.84,,,,,,364.8,,,,,152.16,,,,158.8,258.8,589.0909091,,,,,,,,,,,,,176.0022286,203.5325106,,,207,,,,,,,,,162,,162.804878,,482.4
1545,,,,,688.2,,,,,,364,,,,,152.8,,,,159,259,600.9090909,,,,,,,,,,,,,177.0018571,205.5673404,,,207.5,,,,,,,,,160,,164.1707317,,482
1546,,,,,688.56,,,,,,363.2,,,,,153.44,,,,159.2,259.2,612.7272727,,,,,,,,,,,,,178.0014857,207.6021702,,,208,,,,,,,,,158,,165.5365854,,481.6
1547,,,,,688.92,,,,,,362.4,,,,,154.08,,,,159.4,259.4,624.5454545,,,,,,,,,,,,,179.0011143,209.637,,,208.5,,,,,,,,,156,,166.902439,,481.2
1548,,,,,689.28,,,,,,361.6,,,,,154.72,,,,159.6,259.6,636.3636364,,,,,,,,,,,,,180.0007429,209.4246667,,,209,,,,,,,,,154,,168.2682927,,480.8
1549,,,,,689.64,,,,,,360.8,,,,,155.36,,,,159.8,259.8,648.1818182,,,,,,,,,,,,,181.0003714,209.2123333,,,209.5,,,,,,,,,152,,169.6341463,,480.4
1550,,,,157,690,,,,,,360,,,,,156,,,,160,260,660,,,,,,,,,,,,,182,209,,,210,,,,,,,,,,,171,,480
1551,,,,,690.64,,,,,,356.6,,,,,156.6,,,,160.4,260,660,,,,,,,,,,,,,182.24,208.6666667,,,210.4,151,,,,,,,,,,171.8461538,,480
1552,,,,,691.28,,,,,,353.2,,,,,157.2,,,,160.8,260,660,,,,,,,,,,,,,182.48,208.3333333,,,210.8,152,,,,,,,,,,172.6923077,,480
1553,,,,,691.92,,,,,,349.8,,,,,157.8,,,,161.2,260,660.8695652,,,,,,,,,,,,,182.72,208,,,211.2,153,,,,,,,,,,173.5384615,,480
1554,,,,,692.56,,,,,,346.4,,,,,158.4,,,,161.6,260,661.7391304,,,,,,,,,,,,,182.96,208.3181818,,,211.6,154,,,,,,,,,,174.3846154,,480
1555,,,,,693.2,,,,,,343,,,,,159,,,,162,260,662.6086957,,,,,,,,,,,,,183.2,208.6363636,,,212,155,,,,,,,,,,175.2307692,,480
1556,,,,,693.84,,,,,,339.6,,,,,159.6,,,,162.4,260,663.4782609,,,157.1428571,,,,,,,,,,183.44,208.9545455,,,212.4,,,,,,,,,,,176.0769231,,480
1557,,,,,694.48,,,,,,336.2,,,,,160.2,,,,162.8,260,664.3478261,,,166.6666667,,,,,,,,,,183.68,209.2727273,,,212.8,,,,,,,,,,,176.9230769,,480
1558,,,,,695.12,,,,,,332.8,,,,,160.8,,,,163.2,260,665.2173913,,,176.1904762,,,,,,,,,,183.92,209.5909091,,,213.2,,,,,,,,,,,177.7692308,,480
1559,,,,,695.76,,,,,,329.4,,,,,161.4,,,,163.6,260,666.0869565,,,185.7142857,,,,,,,,,,184.16,209.9090909,,,213.6,,,,,,,,,,,178.6153846,,480
1560,,,,,696.4,,,,,,326,,,,,162,,,,164,260,666.9565217,,,195.2380952,,,,,,,,,,184.4,210.2272727,,,214,,,,,,,,,,,179.4615385,,480
1561,,,,,697.04,,,,,,322.6,,,,,162.6,,,,164.4,260,667.826087,,,204.7619048,,,,,,,,,,184.64,210.5454545,,,214.4,,,,,,,,,,,180.3076923,,480
1562,,,,,697.68,,,,,,319.2,,,,,163.2,,,,164.8,260,668.6956522,,,214.2857143,,,,,,,,,,184.88,210.8636364,,,214.8,,,,,,,,,,,181.1538462,,480
1563,,,,,698.32,,,,,,315.8,,,,,163.8,,,,165.2,260,669.5652174,,,223.8095238,,,,,,,,,,185.12,211.1818182,,,215.2,,,,,,,,,,,182,,480
1564,,,,,698.96,,,,,,312.4,,,,,164.4,,,,165.6,260,670.4347826,,,233.3333333,,,,,,,,,,185.36,211.5,,,215.6,,,,,,,,,,,179.9166667,,480
1565,,,,,699.6,,,,,,309,,,,,165,,,,166,260,671.3043478,,,242.8571429,,,,,,,,,,185.6,211.8181818,,,216,,,,,,,,,,,177.8333333,,480
1566,,,,,700.24,,,,,,305.6,,,,,165.6,,,,166.4,260,672.173913,,,252.3809524,,,,,,,,,,185.84,212.1363636,,,216.4,166,,,,,,,,,,175.75,,50
1567,,,,,700.88,,,,,,302.2,,,,,166.2,,,,166.8,260,673.0434783,,,261.9047619,,,,,,,,,,186.08,212.4545455,,,216.8,167,,,,,,,,,,173.6666667,,
1568,,,,,701.52,,,,,,298.8,,,,,166.8,,,,167.2,260,673.9130435,,,271.4285714,,,,,,,,,,186.32,212.7727273,,,217.2,168,,,,,,,,,,171.5833333,,
1569,,,,,702.16,,,,,,295.4,,,,,167.4,,,,167.6,260,674.7826087,,,280.952381,,,,,,,,,,186.56,213.0909091,,,217.6,169,,,,,,,,,,169.5,,
1570,,,,,702.8,,,,,,292,,,,,168,,,,168,260,675.6521739,,,290.4761905,,,,,,,,,,186.8,213.4090909,,,218,170,,,,,,,,,,167.4166667,,
1571,,,,,703.44,,,,,,288.6,,,,,168.6,,,,168.4,260,676.5217391,,,300,,,,,,,,,,187.04,213.7272727,,,218.4,171,,,,,,,,,,165.3333333,,
1572,,,,,704.08,,,,,,285.2,,,,,169.2,,,,168.8,260,677.3913043,,,300,,,,,,,,,,187.28,214.0454545,,,218.8,172,,,,,,,,,,163.25,,
1573,,163,,,704.72,,,,,,281.8,,,,,169.8,,,,169.2,260,678.2608696,,,300,,,,,,,,,,187.52,214.3636364,,,219.2,173,,,,,,,,,,,,
1574,,164,,,705.36,,,,,,278.4,,,,,170.4,,,,169.6,260,679.1304348,,,300,,,,,,,,,,187.76,214.6818182,,,219.6,174,,,,,,,,,,,,
1575,200,,,,706,,,,,,275,,,,,171,,,,170,260,680,,,300,,,,,,,,,,188,215,,,220,175,,,,,,,,,,,,
1576,212,,,,706.21525,,,,,,272,,,,,171.6666667,,,,170.4,260.4,680.8,,,300,,,,,,,,,,188.3529412,215.3644,,,220,173.8095238,,,,,,,,,,,,
1577,224,,,,706.4305,,,,,,269,,,,,172.3333333,,,,170.8,260.8,681.6,,,300,,,,,,,,,,188.7058824,215.7288,,,220,172.6190476,,,,,,,,,,,,
1578,236,,,,706.64575,,,,,,266,,,,,173,,,,171.2,261.2,682.4,,,300,,,,,,,,,,189.0588235,216.0932,,,220,171.4285714,,,,,,,,,,,,
1579,248,171.6666667,,,706.861,,,,,,263,,,,,171.9545455,,,,171.6,261.6,683.2,,,300,,,,,,,,,,189.4117647,216.4576,,,220,,,,,,,,,,,,,
1580,260,173.3333333,,,706.82,,,,,,260,,,,,170.9090909,,,,172,262,684,,,300,,,,,,,,,,189.7647059,216.822,,,220,,,,,,,,,,,,,
1581,272,175,,,706.779,,,,,,257,,,,,169.8636364,,,,172.4,262.4,684.8,,,300,,,,,,,,,,190.1176471,217.1864,,,220,,,,,,,,,,,,,
1582,284,176.6666667,,,706.738,,,,,,254,,,,,168.8181818,,,,172.8,262.8,685.6,,,300,,,,,,,,,,190.4705882,217.5508,,,220,,,,,,,,,,,,,
1583,296,178.3333333,,,706.697,,,,,,251,,,,,167.7727273,,,,173.2,263.2,686.4,,,300,,,,,,,,,,190.8235294,217.9152,,,220,,,,,,,,,,,,,
1584,308,180,,,706.656,,168,,,,248,,,,,,,,,173.6,263.6,687.2,,,300,,,,,,,,,,191.1764706,218.2796,,,220,,,,,,,,,,,,,
1585,320,180,,,706.615,,170,,,,245,,,,,,,,,174,264,688,,,300,,,,,,,,,,191.5294118,218.644,,,220,,,,,,,,,,,,,
1586,332,180,,,706.574,,172,,,,242,,,,,,,,,174.4,264.4,688.8,,,300,,,,,,,,,,191.8823529,219.0084,,,220,,,,,,,,,,,,,
1587,344,180,,,706.533,,174,,,,239,,,,,,,,,174.8,264.8,689.6,,,300,,,,,,,,,,192.2352941,219.3728,,,220,,,,,,,,,,,,,
1588,356,180,,,706.492,,176,,,,236,,,,,,,,,175.2,265.2,690.4,,,300,,,,,,,,,,192.5882353,219.7372,,,220,,,,,,,,,,,,,
1589,368,180,,,706.451,,178,,,,233,,,,,,,,,,265.6,691.2,,,300,,,,,,,,,,192.9411765,220.1016,,186.75,220,,,,,,,,,,,,,
1590,380,180,,,706.41,,180,,,,230,,,,,,,,,,266,692,,,300,,,,,,,,,,193.2941176,220.466,,202.5,220,,,,,,,,,,,,,
1591,392,180,,,706.369,,182,,,,227,,,,,,,,,,266.4,692.8,,,300,,,,,,,,,,193.6470588,220.8304,,218.25,221.6666667,,,,,,,,,,,,,
1592,404,180,,,706.328,,184,,,,224,,,,,,,,,,266.8,693.6,,,300,,,,,,,,,,194,221.1948,,234,223.3333333,,,,,,,,,,,,,
1593,416,180,,,706.287,,186,,,,221,,,,,,,,,,267.2,694.4,,,300,,,,,,,,,,194,221.5592,,249.75,225,,,,,,,,,,,,,
1594,428,180,,,706.246,,188,,,,218,,,,,,,,,,267.6,695.2,,,300,,,,,,,,,,194,221.9236,,265.5,226.6666667,,,,,,,,,,,,,
1595,440,180,,,706.205,,190,,,,215,,,,,,,,,,268,696,,,300,,,,,,,,,,194,222.288,,281.25,228.3333333,,,,,,,,,,,,,
1596,452,180,,,706.164,,192,,,,212,,,,,,,,,,268.4,696.8,,,300,,,,,,,,,,194,222.6524,,297,230,,,,,,,,,,,,,
1597,464,182.5,,,706.123,,194,,,,209,,,,,,,,,,268.8,697.6,,,300,,,,,,,,,,194,223.0168,,312.75,233.75,,,,,,,,,,,,,
1598,476,185,,,706.082,,196,,,,206,,,,,,,,,,269.2,698.4,,,300,,,,,,,,,,194,223.3812,,328.5,237.5,,,,,,,,,,,,,
1599,488,187.5,,,706.041,,198,,,,203,,,,,,,,,,269.6,699.2,,,300,,,,,,,,,,194,223.7456,,344.25,241.25,,,,,,,,,,,,,
1600,500,190,,,706,,200,,,,200,,,,,,,,,,270,700,,,300,,,,,,,,,,194,224.11,,360,245,,,,,,,,,,,,,
1601,500,192,,,701.28,,202.5641026,,,,199.5,,,,,,,,,,270.2,700,,,304.5833333,,,,,,,,,,193.68,224.9278,,359.72,249.5135135,,,,,,,,,,,,,
1602,500,194,,,696.56,,205.1282051,,,,199,,,,,,,,,,270.4,700,,,309.1666667,,195.92,,,,,,,,,225.7456,,359.44,254.027027,,,,,,,,,,,,,
1603,500,196,,,691.84,,207.6923077,,,,198.5,,,,,,,,,,270.6,700,,,313.75,,200.38,,,,,,,,,226.5634,,359.16,258.5405405,,,,,,,,,,,,,
1604,500,198,,,687.12,,210.2564103,,,,198,,,,,,,,,,270.8,700,,,318.3333333,,204.84,,,,,,,,,227.3812,,358.88,263.0540541,,,,,,,,,,,,,
1605,500,200,,,682.4,,212.8205128,,,,197.5,,,,,,,,,,271,700,,,322.9166667,,209.3,,,,,,,,,228.199,,358.6,267.5675676,,,,,,,,,,,,,
1606,500,202,,,677.68,,215.3846154,,,,197,,,,,,,,,,271.2,700,,,327.5,,213.76,,,,,,,,,229.0168,,358.32,272.0810811,,,,,,,,,,,,,
1607,500,204,,,672.96,,217.9487179,,,,196.5,,,,,,,,,,271.4,700,,,332.0833333,,218.22,,,,,,,,,229.8346,,358.04,276.5945946,,,,,,,,,,,,,
1608,500,206,,,668.24,,220.5128205,,,,196,,,,,,,,,,271.6,700,,,336.6666667,,222.68,,,,,,,,,230.6524,,357.76,281.1081081,,,,,,,,,,,,,
1609,500,208,,,663.52,,223.0769231,,,,195.5,,,,,,,,,,271.8,700,,,341.25,,227.14,,,,,,,,,231.4702,,357.48,285.6216216,,,,,,,,,,,,,
1610,500,210,,,658.8,,225.6410256,,,,195,,,,,,,,,,272,700,,,345.8333333,,231.6,,,,,,,,,232.288,,357.2,290.1351351,,,,,,,,,,,,,
1611,496.4285714,212,,,654.08,,228.2051282,,,,194.5,,,,,,,,,,272.2,700,,,350.4166667,,236.06,,,,,,,,,233.1058,,356.92,294.6486486,,,,,,,,,,,,,
1612,492.8571429,214,,,649.36,,230.7692308,,,,,,,,,,196.4285714,,,,272.4,700,,,355,,240.52,,,,,,,,,233.9236,,356.64,299.1621622,,,,,,,,,,,,,
1613,489.2857143,216,,,644.64,,233.3333333,,,,,,,,,,204.4642857,,,,272.6,700,,,359.5833333,,244.98,,,,,,,,,234.7414,,356.36,303.6756757,,,,,,,,,,,,,
1614,485.7142857,218,,,639.92,,235.8974359,,,,,,,,,,212.5,,,,272.8,700,,,364.1666667,,249.44,,,,,,,,,235.5592,,356.08,308.1891892,,,,,,,,,,,,,
1615,482.1428571,220,,,635.2,,238.4615385,,,,,,,,,,220.5357143,,,,273,700,,,368.75,,253.9,,,,,,,,,236.377,,355.8,312.7027027,,,,,,,,,,,,,
1616,478.5714286,222,,,630.48,,241.025641,,,,,,,,,,228.5714286,,,,273.2,700,,,373.3333333,,258.36,,,,,,,,,237.1948,,355.52,317.2162162,,,,,,,,,,,,,
1617,475,224,,,625.76,,243.5897436,,,,,,,,,,236.6071429,,,,273.4,700,,,377.9166667,,262.82,,,,,,,,,238.0126,,355.24,321.7297297,,,,,,,,,,,,,
1618,471.4285714,,,,621.04,,246.1538462,,,,,,,,,,244.6428571,,,,273.6,700,,,382.5,,267.28,,,,,,,,,238.8304,,354.96,326.2432432,,,,,,,,,,226.8292683,,,
1619,467.8571429,,,,616.32,,248.7179487,,,,,,,,,,252.6785714,,,,273.8,700,,,387.0833333,,271.74,,,,,,,,,239.6482,,354.68,330.7567568,,,,,,,,,,235.3658537,,,
1620,464.2857143,,,,611.6,,251.2820513,,,,,,,,,,260.7142857,,,,274,700,,,391.6666667,,276.2,,,,,,,,,240.466,,354.4,335.2702703,,,,,,,,,,243.902439,,,
1621,460.7142857,,,,606.88,,253.8461538,,,,,,,,,,268.75,,,,274.2,700,,,396.25,,280.66,,,,,,,,,241.2838,,354.12,339.7837838,,,,,,,,,,252.4390244,,,
1622,457.1428571,,,,602.16,,256.4102564,,,,,,,,,,276.7857143,,,,274.4,700,,,400.8333333,,285.12,,,,,,,,,242.1016,,353.84,344.2972973,,,,,,,,,,260.9756098,,,
1623,453.5714286,,,,597.44,,258.974359,,,,,,,,,,284.8214286,,,,274.6,700,,,405.4166667,,289.58,,,,,,,,,242.9194,,353.56,348.8108108,,,,,,,,,,269.5121951,,,
1624,450,,,,592.72,,261.5384615,,,,,,,,,,292.8571429,,,,274.8,700,,,410,,294.04,,,,,,,,,243.7372,,353.28,353.3243243,,,,,,,,,,278.0487805,,,
1625,446.4285714,,,,588,,264.1025641,,,,,,,,,,300.8928571,,,,275,700,,,410.01225,,298.5,,,,,,,,,244.555,,353,357.8378378,,,,,,,,,,286.5853659,,,
1626,442.8571429,,,,583.28,,266.6666667,,,,,,,,,,308.9285714,,,,275.24,700,,,410.0245,,302.96,,,,,,,,,245.3728,,352.72,362.3513514,,,,,,,,,,295.1219512,,,
1627,439.2857143,,,,578.56,,269.2307692,,,,,,,,,,316.9642857,,,,275.48,700,,,410.03675,,307.42,,,,,,,,,246.1906,,352.44,366.8648649,,,,,,,,,,303.6585366,,,
1628,435.7142857,,,,573.84,,271.7948718,,,,,,,,,,325,,,,275.72,700,,,410.049,,311.88,,,,,,,,,247.0084,,352.16,371.3783784,,,,,,,,,,312.195122,,,
1629,432.1428571,248,,,569.12,,274.3589744,,,,,,,,,,326.1363636,,,,275.96,700,,,410.06125,,316.34,,,,,,,,,,,351.88,375.8918919,,,,,,,,,,320.7317073,,,
1630,428.5714286,250,,,564.4,,276.9230769,,,,,,,,,,327.2727273,,,,276.2,700,,,410.0735,,320.8,,,,,,,,,,,351.6,380.4054054,,,,,,,,,,329.2682927,,,
1631,425,252,,,559.68,,279.4871795,,,,,,,,,,328.4090909,,,,276.44,700,,,410.08575,,325.26,,,,,,,,,,,351.32,384.9189189,,,,,,,,,,337.804878,,,
1632,421.4285714,254,,,554.96,,282.0512821,,,,,,,,,,329.5454545,,,,276.68,700,,,410.098,,329.72,,,,,,,,,,,351.04,389.4324324,,,,,,,,,,346.3414634,,,
1633,417.8571429,256,,,550.24,,284.6153846,,,,,,,,,,330.6818182,,,,276.92,700,,,409.174375,,334.18,,,,,,,,,,,350.76,393.9459459,,,,,,,,,,354.8780488,,,
1634,414.2857143,258,,,545.52,,287.1794872,,,,,,,,,,331.8181818,,,,277.16,700,,,408.25075,,338.64,,,,,,,,,,,350.48,398.4594595,,,,,,,,,,363.4146341,,,
1635,410.7142857,260,,,540.8,,289.7435897,,,,,,,,,,332.9545455,,,,277.4,700,,,407.327125,,343.1,,,,,,,,,,,350.2,402.972973,,,,,,,,,,371.9512195,,,
1636,407.1428571,262,,,536.08,,292.3076923,,,,,,,,,,334.0909091,,,,277.64,700,,,406.4035,,347.56,,,,,,,,,,,349.92,407.4864865,,,,,,,,,,380.4878049,,,
1637,403.5714286,264,,,531.36,,294.8717949,,,,,,,,,,335.2272727,,,,277.88,700,,,405.479875,,352.02,,,,,,,,,,,349.64,412,,,,,,,,,,389.0243902,,,
1638,400,266,,,526.64,,297.4358974,,,,,,,,,,336.3636364,,,,278.12,700,,,404.55625,,356.48,,,,,,,,,,,349.36,415.3076923,,,,,,,,,,397.5609756,,,
1639,376.6666667,266.75,,,521.92,,300,,,,,,,,,,337.5,,,,278.36,700,,,403.632625,,360.94,,,,,,,,,,,349.08,418.6153846,,,,,,,,,,406.097561,,,
1640,353.3333333,267.5,,,517.2,,304.4444444,,,,,,,,,,338.6363636,,,,278.6,700,,,402.709,,365.4,,,,,,,,,,,348.8,421.9230769,,,,,,,,,,414.6341463,,,
1641,330,268.25,,,512.48,,308.8888889,,,,,,,,,,339.7727273,,,,278.84,700,,,401.785375,,369.86,,,,,,,,,,,348.52,425.2307692,,,,,,,,,,423.1707317,,,
1642,306.6666667,269,,,507.76,,313.3333333,,,,,,,,,,340.9090909,,,,279.08,700,,,400.86175,,374.32,,,,,,,,,,,348.24,428.5384615,,,,,,,,,,431.7073171,,,
1643,283.3333333,269.75,,,503.04,,317.7777778,,,,,,,,,,342.0454545,,,,279.32,700,,,399.938125,,378.78,,,,,,,,,,,347.96,431.8461538,,,,,,,,,,440.2439024,,,
1644,,270.5,,,498.32,,322.2222222,,,,,,,,,,343.1818182,,,,279.56,700,,,399.0145,,383.24,,,,,,,,,260.0932,,347.68,435.1538462,,,,,,,,,,448.7804878,,,
1645,,271.25,,,493.6,,326.6666667,,,,,,,,,,344.3181818,,,,279.8,700,,,398.090875,,387.7,,,,,,,,,260.911,,347.4,438.4615385,,,,,,,,,,457.3170732,,,
1646,,272,,,488.88,,331.1111111,,,,,,,,,,345.4545455,,,,280.04,700,,,397.16725,,392.16,,,,,,,,,261.7288,,347.12,441.7692308,,,,,,,,,,465.8536585,,,
1647,,272.75,,,484.16,,335.5555556,,,,,,,,,,346.5909091,,,,280.28,700,,,396.243625,,396.62,,,,,,,,,262.5466,,346.84,445.0769231,,,,,,,,,,474.3902439,,,
1648,,273.5,,,479.44,,340,,,,,,,,,,347.7272727,,,,280.52,700,,,395.32,,401.08,,,,,,,,,263.3644,,346.56,448.3846154,,,,,,,,,,482.9268293,,,
1649,,274.25,,,474.72,,340,,,,,,,,,,348.8636364,,,,280.76,700,,,394.396375,,405.54,,,,,,,,,264.1822,,346.28,451.6923077,,,,,,,,,,491.4634146,,,
1650,,275,,,470,,340,,,,,,,,,,350,,,,281,700,,,393.47275,,410,,,,,,,,,265,,346,455,,,,,,,,,,500,,,
